timestamp,Aliases/Shared/DMM/Measurement Toggle,Aliases/Shared/DMM/DMM Mode,Aliases/Shared/DMM/VBATT_Line,Aliases/Shared/DMM/DUT,Aliases/DUT1/DAQ/IDH/IDH01,Aliases/DUT1/DAQ/IDH/IDH02,Aliases/DUT1/DAQ/IDL/IDL01,Aliases/DUT1/DAQ/IDL/IDL02,Aliases/DUT1/DAQ/IDL/IDL03,Aliases/DUT1/DAQ/IDL/IDL04,Aliases/DUT1/DAQ/IDL/IDL05,Aliases/DUT1/DAQ/IDL/IDL06,Aliases/DUT1/DAQ/IDL/IDL07,Aliases/DUT1/DAQ/IDL/IDL08,Aliases/DUT1/DAQ/IDL/IDL09,Aliases/DUT1/DAQ/IDL/IDL10,Aliases/DUT1/DAQ/IDL/IDL11,Aliases/DUT1/DAQ/IDL/IDL12,Aliases/DUT1/DAQ/IDL/IDL13,Aliases/DUT1/DAQ/IDL/IDL14,Aliases/DUT1/DAQ/IDL/IDL15,Aliases/DUT1/DAQ/IDL/IDL16,Aliases/DUT1/DAQ/IDL/IDL17,Aliases/DUT1/DAQ/IDL/IDL18,Aliases/DUT1/DAQ/IDL/IDL19,Aliases/DUT1/DAQ/IDL/IDL20,Aliases/DUT1/DAQ/IDL/IDL21,Aliases/DUT1/DAQ/IDL/IDL22,Aliases/DUT1/DAQ/IDL/IDL23,Aliases/DUT1/CAN/ODL/ODL350_01_CMD,Aliases/DUT1/CAN/ODL/ODL350_02_CMD,Aliases/DUT1/CAN/ODH/ODH350_01_CMD,Aliases/DUT1/CAN/ODH/ODH350_02_CMD,Aliases/DUT1/CAN/ODH/ODH350_03_CMD,Aliases/DUT1/CAN/ODH/ODH350_04_CMD,Aliases/DUT1/CAN/ODH/ODH350_05_CMD,Aliases/DUT1/CAN/ODH/ODH350_06_CMD,Aliases/DUT1/CAN/ODH/ODH350_07_CMD,Aliases/DUT1/CAN/ODH/ODH350_08_CMD,Aliases/DUT1/CAN/ODH/ODH350_09_CMD,Aliases/DUT1/CAN/ODH/ODH350_10_CMD,Aliases/DUT1/CAN/ODH/ODH350_11_CMD,Aliases/DUT1/CAN/ODH/ODH500_01_CMD,Aliases/DUT1/CAN/ODH/ODH500_02_CMD,Aliases/DUT1/CAN/ODH/ODH700_01_CMD,Aliases/DUT1/CAN/ODH/ODH700_02_CMD,Aliases/DUT1/CAN/ODH/ODH700_03_CMD,Aliases/DUT1/CAN/ODH/ODH5000_01_CMD,Aliases/DUT1/CAN/ODH/ODH5000_02_CMD,Aliases/DUT1/CAN/ODH/ODH5000_03_CMD,Aliases/DUT1/CAN/ODH/ODH5000_04_CMD,Aliases/DUT1/CAN/OPH/OPH1000_01_CMD,Aliases/DUT1/CAN/OPH/OPH1000_02_CMD,Aliases/DUT1/CAN/OPH/OPH1000_03_CMD,Aliases/DUT1/CAN/OPH/OPH1500_01_CMD,Aliases/DUT1/CAN/OPH/OPH1500_02_CMD,Aliases/DUT1/CAN/OPH/OPH1500_03_CMD,Aliases/DUT1/CAN/OPH/OPH2000_01_CMD,Aliases/DUT1/CAN/OPH/OPH2500_01_CMD,Aliases/DUT1/CAN/OPH/OPH2500_02_CMD,Aliases/DUT1/CAN/OPH/OPH2500_03_CMD,Aliases/DUT1/CAN/OPH/OPH2500_04_CMD,Aliases/DUT1/CAN/OPH/OPH2500_05_CMD,Aliases/DUT1/CAN/OPH/OPH2500_06_CMD,Aliases/DUT1/CAN/OPH/OPH2500_07_CMD,Aliases/DUT1/CAN/OPH/OPH5000_01_CMD,Aliases/DUT1/CAN/OPH/OPH5000_02_CMD,Aliases/DUT1/CAN/OPH/OPH5000_03_CMD,Aliases/DUT1/CAN/OPH/OPH5000_04_CMD,Aliases/DUT1/CAN/OPH/OPH5000_05_CMD,Aliases/DUT1/CAN/OPH/OPH5000_06_CMD,Aliases/DUT1/CAN/OPH/OPH5300_01_CMD,Aliases/DUT1/CAN/OPH/OPH5300_02_CMD,Aliases/DUT1/CAN/OPH/OPH5300_03_CMD,Aliases/DUT1/CAN/OPH/OPH5300_04_CMD,Aliases/DUT2/DAQ/IDH/IDH01,Aliases/DUT2/DAQ/IDH/IDH02,Aliases/DUT2/DAQ/IDL/IDL01,Aliases/DUT2/DAQ/IDL/IDL02,Aliases/DUT2/DAQ/IDL/IDL03,Aliases/DUT2/DAQ/IDL/IDL04,Aliases/DUT2/DAQ/IDL/IDL05,Aliases/DUT2/DAQ/IDL/IDL06,Aliases/DUT2/DAQ/IDL/IDL07,Aliases/DUT2/DAQ/IDL/IDL08,Aliases/DUT2/DAQ/IDL/IDL09,Aliases/DUT2/DAQ/IDL/IDL10,Aliases/DUT2/DAQ/IDL/IDL11,Aliases/DUT2/DAQ/IDL/IDL12,Aliases/DUT2/DAQ/IDL/IDL13,Aliases/DUT2/DAQ/IDL/IDL14,Aliases/DUT2/DAQ/IDL/IDL15,Aliases/DUT2/DAQ/IDL/IDL16,Aliases/DUT2/DAQ/IDL/IDL17,Aliases/DUT2/DAQ/IDL/IDL18,Aliases/DUT2/DAQ/IDL/IDL19,Aliases/DUT2/DAQ/IDL/IDL20,Aliases/DUT2/DAQ/IDL/IDL21,Aliases/DUT2/DAQ/IDL/IDL22,Aliases/DUT2/DAQ/IDL/IDL23,Aliases/DUT2/CAN/ODL/ODL350_01_CMD,Aliases/DUT2/CAN/ODL/ODL350_02_CMD,Aliases/DUT2/CAN/ODH/ODH350_01_CMD,Aliases/DUT2/CAN/ODH/ODH350_02_CMD,Aliases/DUT2/CAN/ODH/ODH350_03_CMD,Aliases/DUT2/CAN/ODH/ODH350_04_CMD,Aliases/DUT2/CAN/ODH/ODH350_05_CMD,Aliases/DUT2/CAN/ODH/ODH350_06_CMD,Aliases/DUT2/CAN/ODH/ODH350_07_CMD,Aliases/DUT2/CAN/ODH/ODH350_08_CMD,Aliases/DUT2/CAN/ODH/ODH350_09_CMD,Aliases/DUT2/CAN/ODH/ODH350_10_CMD,Aliases/DUT2/CAN/ODH/ODH350_11_CMD,Aliases/DUT2/CAN/ODH/ODH500_01_CMD,Aliases/DUT2/CAN/ODH/ODH500_02_CMD,Aliases/DUT2/CAN/ODH/ODH700_01_CMD,Aliases/DUT2/CAN/ODH/ODH700_02_CMD,Aliases/DUT2/CAN/ODH/ODH700_03_CMD,Aliases/DUT2/CAN/ODH/ODH5000_01_CMD,Aliases/DUT2/CAN/ODH/ODH5000_02_CMD,Aliases/DUT2/CAN/ODH/ODH5000_03_CMD,Aliases/DUT2/CAN/ODH/ODH5000_04_CMD,Aliases/DUT2/CAN/OPH/OPH1000_01_CMD,Aliases/DUT2/CAN/OPH/OPH1000_02_CMD,Aliases/DUT2/CAN/OPH/OPH1000_03_CMD,Aliases/DUT2/CAN/OPH/OPH1500_01_CMD,Aliases/DUT2/CAN/OPH/OPH1500_02_CMD,Aliases/DUT2/CAN/OPH/OPH1500_03_CMD,Aliases/DUT2/CAN/OPH/OPH2000_01_CMD,Aliases/DUT2/CAN/OPH/OPH2500_01_CMD,Aliases/DUT2/CAN/OPH/OPH2500_02_CMD,Aliases/DUT2/CAN/OPH/OPH2500_03_CMD,Aliases/DUT2/CAN/OPH/OPH2500_04_CMD,Aliases/DUT2/CAN/OPH/OPH2500_05_CMD,Aliases/DUT2/CAN/OPH/OPH2500_06_CMD,Aliases/DUT2/CAN/OPH/OPH2500_07_CMD,Aliases/DUT2/CAN/OPH/OPH5000_01_CMD,Aliases/DUT2/CAN/OPH/OPH5000_02_CMD,Aliases/DUT2/CAN/OPH/OPH5000_03_CMD,Aliases/DUT2/CAN/OPH/OPH5000_04_CMD,Aliases/DUT2/CAN/OPH/OPH5000_05_CMD,Aliases/DUT2/CAN/OPH/OPH5000_06_CMD,Aliases/DUT2/CAN/OPH/OPH5300_01_CMD,Aliases/DUT2/CAN/OPH/OPH5300_02_CMD,Aliases/DUT2/CAN/OPH/OPH5300_03_CMD,Aliases/DUT2/CAN/OPH/OPH5300_04_CMD
7520,1,0,2,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7540,1,0,2,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7560,1,0,2,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7580,1,0,2,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7600,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7620,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7640,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7660,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7680,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7700,1,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7720,1,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7740,1,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7760,1,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7780,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7800,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7820,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7840,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7860,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7880,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7900,1,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7920,1,0,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7940,1,0,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7960,1,0,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7980,1,0,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8000,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8020,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8040,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8060,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8080,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8100,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8120,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8140,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8160,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
